Datetime,I_lag2865,I_lag2850,I_lag2835,I_lag2820,I_lag2805,I_lag2790,I_lag2775,I_lag2760,I_lag2745,I_lag2730,I_lag2715,I_lag2700,I_lag2685,I_lag2670,I_lag2655,I_lag2640,I_lag2625,I_lag2610,I_lag2595,I_lag2580,I_lag2565,I_lag2550,I_lag2535,I_lag2520,I_lag2505,I_lag2490,I_lag2475,I_lag2460,I_lag2445,I_lag2430,I_lag2415,I_lag2400,I_lag2385,I_lag2370,I_lag2355,I_lag2340,I_lag2325,I_lag2310,I_lag2295,I_lag2280,I_lag2265,I_lag2250,I_lag2235,I_lag2220,I_lag2205,I_lag2190,I_lag2175,I_lag2160,I_lag2145,I_lag2130,I_lag2115,I_lag2100,I_lag2085,I_lag2070,I_lag2055,I_lag2040,I_lag2025,I_lag2010,I_lag1995,I_lag1980,I_lag1965,I_lag1950,I_lag1935,I_lag1920,I_lag1905,I_lag1890,I_lag1875,I_lag1860,I_lag1845,I_lag1830,I_lag1815,I_lag1800,I_lag1785,I_lag1770,I_lag1755,I_lag1740,I_lag1725,I_lag1710,I_lag1695,I_lag1680,I_lag1665,I_lag1650,I_lag1635,I_lag1620,I_lag1605,I_lag1590,I_lag1575,I_lag1560,I_lag1545,I_lag1530,I_lag1515,I_lag1500,I_lag1485,I_lag1470,I_lag1455,I_lag1440,I_lag1425,I_lag1410,I_lag1395,I_lag1380,I_lag1365,I_lag1350,I_lag1335,I_lag1320,I_lag1305,I_lag1290,I_lag1275,I_lag1260,I_lag1245,I_lag1230,I_lag1215,I_lag1200,I_lag1185,I_lag1170,I_lag1155,I_lag1140,I_lag1125,I_lag1110,I_lag1095,I_lag1080,I_lag1065,I_lag1050,I_lag1035,I_lag1020,I_lag1005,I_lag990,I_lag975,I_lag960,I_lag945,I_lag930,I_lag915,I_lag900,I_lag885,I_lag870,I_lag855,I_lag840,I_lag825,I_lag810,I_lag795,I_lag780,I_lag765,I_lag750,I_lag735,I_lag720,I_lag705,I_lag690,I_lag675,I_lag660,I_lag645,I_lag630,I_lag615,I_lag600,I_lag585,I_lag570,I_lag555,I_lag540,I_lag525,I_lag510,I_lag495,I_lag480,I_lag465,I_lag450,I_lag435,I_lag420,I_lag405,I_lag390,I_lag375,I_lag360,I_lag345,I_lag330,I_lag315,I_lag300,I_lag285,I_lag270,I_lag255,I_lag240,I_lag225,I_lag210,I_lag195,I_lag180,I_lag165,I_lag150,I_lag135,I_lag120,I_lag105,I_lag90,I_lag75,I_lag60,I_lag45,I_lag30,I_lag15,I,CI_R_lag2865,CI_R_lag2850,CI_R_lag2835,CI_R_lag2820,CI_R_lag2805,CI_R_lag2790,CI_R_lag2775,CI_R_lag2760,CI_R_lag2745,CI_R_lag2730,CI_R_lag2715,CI_R_lag2700,CI_R_lag2685,CI_R_lag2670,CI_R_lag2655,CI_R_lag2640,CI_R_lag2625,CI_R_lag2610,CI_R_lag2595,CI_R_lag2580,CI_R_lag2565,CI_R_lag2550,CI_R_lag2535,CI_R_lag2520,CI_R_lag2505,CI_R_lag2490,CI_R_lag2475,CI_R_lag2460,CI_R_lag2445,CI_R_lag2430,CI_R_lag2415,CI_R_lag2400,CI_R_lag2385,CI_R_lag2370,CI_R_lag2355,CI_R_lag2340,CI_R_lag2325,CI_R_lag2310,CI_R_lag2295,CI_R_lag2280,CI_R_lag2265,CI_R_lag2250,CI_R_lag2235,CI_R_lag2220,CI_R_lag2205,CI_R_lag2190,CI_R_lag2175,CI_R_lag2160,CI_R_lag2145,CI_R_lag2130,CI_R_lag2115,CI_R_lag2100,CI_R_lag2085,CI_R_lag2070,CI_R_lag2055,CI_R_lag2040,CI_R_lag2025,CI_R_lag2010,CI_R_lag1995,CI_R_lag1980,CI_R_lag1965,CI_R_lag1950,CI_R_lag1935,CI_R_lag1920,CI_R_lag1905,CI_R_lag1890,CI_R_lag1875,CI_R_lag1860,CI_R_lag1845,CI_R_lag1830,CI_R_lag1815,CI_R_lag1800,CI_R_lag1785,CI_R_lag1770,CI_R_lag1755,CI_R_lag1740,CI_R_lag1725,CI_R_lag1710,CI_R_lag1695,CI_R_lag1680,CI_R_lag1665,CI_R_lag1650,CI_R_lag1635,CI_R_lag1620,CI_R_lag1605,CI_R_lag1590,CI_R_lag1575,CI_R_lag1560,CI_R_lag1545,CI_R_lag1530,CI_R_lag1515,CI_R_lag1500,CI_R_lag1485,CI_R_lag1470,CI_R_lag1455,CI_R_lag1440,CI_R_lag1425,CI_R_lag1410,CI_R_lag1395,CI_R_lag1380,CI_R_lag1365,CI_R_lag1350,CI_R_lag1335,CI_R_lag1320,CI_R_lag1305,CI_R_lag1290,CI_R_lag1275,CI_R_lag1260,CI_R_lag1245,CI_R_lag1230,CI_R_lag1215,CI_R_lag1200,CI_R_lag1185,CI_R_lag1170,CI_R_lag1155,CI_R_lag1140,CI_R_lag1125,CI_R_lag1110,CI_R_lag1095,CI_R_lag1080,CI_R_lag1065,CI_R_lag1050,CI_R_lag1035,CI_R_lag1020,CI_R_lag1005,CI_R_lag990,CI_R_lag975,CI_R_lag960,CI_R_lag945,CI_R_lag930,CI_R_lag915,CI_R_lag900,CI_R_lag885,CI_R_lag870,CI_R_lag855,CI_R_lag840,CI_R_lag825,CI_R_lag810,CI_R_lag795,CI_R_lag780,CI_R_lag765,CI_R_lag750,CI_R_lag735,CI_R_lag720,CI_R_lag705,CI_R_lag690,CI_R_lag675,CI_R_lag660,CI_R_lag645,CI_R_lag630,CI_R_lag615,CI_R_lag600,CI_R_lag585,CI_R_lag570,CI_R_lag555,CI_R_lag540,CI_R_lag525,CI_R_lag510,CI_R_lag495,CI_R_lag480,CI_R_lag465,CI_R_lag450,CI_R_lag435,CI_R_lag420,CI_R_lag405,CI_R_lag390,CI_R_lag375,CI_R_lag360,CI_R_lag345,CI_R_lag330,CI_R_lag315,CI_R_lag300,CI_R_lag285,CI_R_lag270,CI_R_lag255,CI_R_lag240,CI_R_lag225,CI_R_lag210,CI_R_lag195,CI_R_lag180,CI_R_lag165,CI_R_lag150,CI_R_lag135,CI_R_lag120,CI_R_lag105,CI_R_lag90,CI_R_lag75,CI_R_lag60,CI_R_lag45,CI_R_lag30,CI_R_lag15,CI_R,CI_CM_lag2865,CI_CM_lag2850,CI_CM_lag2835,CI_CM_lag2820,CI_CM_lag2805,CI_CM_lag2790,CI_CM_lag2775,CI_CM_lag2760,CI_CM_lag2745,CI_CM_lag2730,CI_CM_lag2715,CI_CM_lag2700,CI_CM_lag2685,CI_CM_lag2670,CI_CM_lag2655,CI_CM_lag2640,CI_CM_lag2625,CI_CM_lag2610,CI_CM_lag2595,CI_CM_lag2580,CI_CM_lag2565,CI_CM_lag2550,CI_CM_lag2535,CI_CM_lag2520,CI_CM_lag2505,CI_CM_lag2490,CI_CM_lag2475,CI_CM_lag2460,CI_CM_lag2445,CI_CM_lag2430,CI_CM_lag2415,CI_CM_lag2400,CI_CM_lag2385,CI_CM_lag2370,CI_CM_lag2355,CI_CM_lag2340,CI_CM_lag2325,CI_CM_lag2310,CI_CM_lag2295,CI_CM_lag2280,CI_CM_lag2265,CI_CM_lag2250,CI_CM_lag2235,CI_CM_lag2220,CI_CM_lag2205,CI_CM_lag2190,CI_CM_lag2175,CI_CM_lag2160,CI_CM_lag2145,CI_CM_lag2130,CI_CM_lag2115,CI_CM_lag2100,CI_CM_lag2085,CI_CM_lag2070,CI_CM_lag2055,CI_CM_lag2040,CI_CM_lag2025,CI_CM_lag2010,CI_CM_lag1995,CI_CM_lag1980,CI_CM_lag1965,CI_CM_lag1950,CI_CM_lag1935,CI_CM_lag1920,CI_CM_lag1905,CI_CM_lag1890,CI_CM_lag1875,CI_CM_lag1860,CI_CM_lag1845,CI_CM_lag1830,CI_CM_lag1815,CI_CM_lag1800,CI_CM_lag1785,CI_CM_lag1770,CI_CM_lag1755,CI_CM_lag1740,CI_CM_lag1725,CI_CM_lag1710,CI_CM_lag1695,CI_CM_lag1680,CI_CM_lag1665,CI_CM_lag1650,CI_CM_lag1635,CI_CM_lag1620,CI_CM_lag1605,CI_CM_lag1590,CI_CM_lag1575,CI_CM_lag1560,CI_CM_lag1545,CI_CM_lag1530,CI_CM_lag1515,CI_CM_lag1500,CI_CM_lag1485,CI_CM_lag1470,CI_CM_lag1455,CI_CM_lag1440,CI_CM_lag1425,CI_CM_lag1410,CI_CM_lag1395,CI_CM_lag1380,CI_CM_lag1365,CI_CM_lag1350,CI_CM_lag1335,CI_CM_lag1320,CI_CM_lag1305,CI_CM_lag1290,CI_CM_lag1275,CI_CM_lag1260,CI_CM_lag1245,CI_CM_lag1230,CI_CM_lag1215,CI_CM_lag1200,CI_CM_lag1185,CI_CM_lag1170,CI_CM_lag1155,CI_CM_lag1140,CI_CM_lag1125,CI_CM_lag1110,CI_CM_lag1095,CI_CM_lag1080,CI_CM_lag1065,CI_CM_lag1050,CI_CM_lag1035,CI_CM_lag1020,CI_CM_lag1005,CI_CM_lag990,CI_CM_lag975,CI_CM_lag960,CI_CM_lag945,CI_CM_lag930,CI_CM_lag915,CI_CM_lag900,CI_CM_lag885,CI_CM_lag870,CI_CM_lag855,CI_CM_lag840,CI_CM_lag825,CI_CM_lag810,CI_CM_lag795,CI_CM_lag780,CI_CM_lag765,CI_CM_lag750,CI_CM_lag735,CI_CM_lag720,CI_CM_lag705,CI_CM_lag690,CI_CM_lag675,CI_CM_lag660,CI_CM_lag645,CI_CM_lag630,CI_CM_lag615,CI_CM_lag600,CI_CM_lag585,CI_CM_lag570,CI_CM_lag555,CI_CM_lag540,CI_CM_lag525,CI_CM_lag510,CI_CM_lag495,CI_CM_lag480,CI_CM_lag465,CI_CM_lag450,CI_CM_lag435,CI_CM_lag420,CI_CM_lag405,CI_CM_lag390,CI_CM_lag375,CI_CM_lag360,CI_CM_lag345,CI_CM_lag330,CI_CM_lag315,CI_CM_lag300,CI_CM_lag285,CI_CM_lag270,CI_CM_lag255,CI_CM_lag240,CI_CM_lag225,CI_CM_lag210,CI_CM_lag195,CI_CM_lag180,CI_CM_lag165,CI_CM_lag150,CI_CM_lag135,CI_CM_lag120,CI_CM_lag105,CI_CM_lag90,CI_CM_lag75,CI_CM_lag60,CI_CM_lag45,CI_CM_lag30,CI_CM_lag15,CI_CM,Iclr_ahead15,Icams_ahead15,HI_ahead15,Iclr_ahead30,Icams_ahead30,HI_ahead30,Iclr_ahead45,Icams_ahead45,HI_ahead45,Iclr_ahead60,Icams_ahead60,HI_ahead60,Iclr_ahead75,Icams_ahead75,HI_ahead75,Iclr_ahead90,Icams_ahead90,HI_ahead90,Iclr_ahead105,Icams_ahead105,HI_ahead105,Iclr_ahead120,Icams_ahead120,HI_ahead120,Iclr_ahead135,Icams_ahead135,HI_ahead135,Iclr_ahead150,Icams_ahead150,HI_ahead150,Iclr_ahead165,Icams_ahead165,HI_ahead165,Iclr_ahead180,Icams_ahead180,HI_ahead180,Iclr_ahead195,Icams_ahead195,HI_ahead195,Iclr_ahead210,Icams_ahead210,HI_ahead210,Iclr_ahead225,Icams_ahead225,HI_ahead225,Iclr_ahead240,Icams_ahead240,HI_ahead240,I_ahead15,I_ahead30,I_ahead45,I_ahead60,I_ahead75,I_ahead90,I_ahead105,I_ahead120,I_ahead135,I_ahead150,I_ahead165,I_ahead180,I_ahead195,I_ahead210,I_ahead225,I_ahead240,Iclr,Icams,siteID
2029-05-26 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0806888,10.3021,40.609,84.618576,133.54813,188.2927,244.01974,300.96692,360.67886,416.9564,470.0525,521.22406,568.9259,615.8252,655.8068,694.02905,723.11395,747.99054,745.7353,723.9913,740.7044,636.4512,671.42395,828.94446,822.7659,731.2996,529.5559,810.95544,778.8074,720.9041,645.508,768.3891,696.7468,389.8676,424.523,308.18076,467.47794,384.31412,348.56787,328.72833,258.20013,201.71756,133.56111,102.993065,49.332355,12.124945,1.7023667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2634889,0.0081222225,0.0,0.0,0.0,0.0,0.0,0.0,1.0345666,12.332411,41.577854,91.39114,75.81316,77.07052,125.7752,164.0756,396.24802,404.36243,455.99625,502.01886,541.8086,593.1758,629.81146,670.50336,710.20135,747.69025,783.7295,822.6032,693.1187,677.8388,306.95184,685.70197,660.8322,249.4965,450.97467,262.8003,289.34787,347.97205,595.46954,739.2619,725.2482,495.6827,390.38464,118.21731,429.06458,434.17764,374.5174,248.62625,258.5722,206.5028,158.41745,101.47236,51.5299,12.049267,1.7344445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11372549,0.29803923,0.36078432,0.32156864,0.27450982,0.26666668,0.19215687,0.19607843,0.2,0.20392157,0.20784314,0.21568628,0.21568628,0.21568628,0.21176471,0.20784314,0.2,0.2,0.2,0.18431373,0.21176471,0.22745098,0.20392157,0.3019608,0.43529412,0.4392157,0.25882354,0.3137255,0.5137255,0.7019608,0.18039216,0.6,0.20392157,0.5294118,0.2,0.18431373,0.17254902,0.12941177,0.15686275,0.15686275,0.14117648,0.21960784,0.29411766,0.31895426,0.36862746,0.40392157,0.14117648,0.03137255,0.003921569,0.003921569,0.003921569,0.003921569,1.0,0.8848917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010332897,3.185185e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.11372549,0.29411766,0.52156866,0.5137255,0.53137255,0.58431375,0.5647059,0.68235296,0.24705882,0.24705882,0.24705882,0.24705882,0.24705882,0.23921569,0.23137255,0.22745098,0.22352941,0.21568628,0.23137255,0.23137255,0.49803922,0.44313726,0.54901963,0.79607844,0.24705882,0.3137255,0.24313726,0.23137255,0.23921569,0.23137255,0.20196079,0.17254902,0.16862746,0.17254902,0.1882353,0.12941177,0.15294118,0.14901961,0.14509805,0.14117648,0.17843138,0.21568628,0.3019608,0.3254902,0.3882353,0.39607844,0.14509805,0.07450981,0.003921569,0.003921569,0.003921569,0.007843138,0.050980393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047058824,0.043137256,0.043137256,0.043137256,0.043137256,0.043137256,0.043137256,0.043137256,0.03529412,0.03137255,0.02745098,0.02745098,0.023529412,0.019607844,0.019607844,0.019607844,0.023529412,0.019607844,0.02745098,0.039215688,0.047058824,0.050980393,0.0627451,0.078431375,0.11764706,0.11764706,0.10980392,0.1254902,0.047058824,0.07058824,0.043137256,0.047058824,0.039215688,0.047058824,0.05490196,0.07058824,0.0627451,0.09019608,0.06666667,0.07058824,0.05882353,0.047058824,0.03137255,0.03137255,0.03137255,0.03137255,0.03529412,0.03529412,0.03660131,0.0379085,0.043137256,0.047058824,0.050980393,0.05490196,0.05490196,0.05490196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010332897,3.185185e-05,0.0,0.0,0.0,0.0,0.07058824,0.05882353,0.0627451,0.08627451,0.07450981,0.101960786,0.12941177,0.1254902,0.12941177,0.15686275,0.0627451,0.043137256,0.03137255,0.02745098,0.02745098,0.029411765,0.03529412,0.03529412,0.02745098,0.03137255,0.03137255,0.03137255,0.09019608,0.11764706,0.16862746,0.19215687,0.16470589,0.1764706,0.21960784,0.21568628,0.15294118,0.16470589,0.13333334,0.11764706,0.12156863,0.13333334,0.14901961,0.13725491,0.06666667,0.05882353,0.05490196,0.039215688,0.029411765,0.023529412,0.03137255,0.03137255,0.02745098,0.02745098,0.03137255,0.03529412,0.03529412,0.039215688,0.043137256,0.043137256,0.047058824,0.043137256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13052619,0.0,0.0,0.13052619,0.0,0.0,0.13052619,0.0,0.0,0.13052619,0.0,0.0,0.25881904,0.0,0.0,0.25881904,0.0,0.0,0.25881904,0.0,0.0,0.25881904,0.0,0.0,0.38268343,0.0,0.0,0.38268343,0.0,0.0,0.38268343,0.0,0.0,0.38268343,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S1
2029-05-26 00:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0806888,10.3021,40.609,84.618576,133.54813,188.2927,244.01974,300.96692,360.67886,416.9564,470.0525,521.22406,568.9259,615.8252,655.8068,694.02905,723.11395,747.99054,745.7353,723.9913,740.7044,636.4512,671.42395,828.94446,822.7659,731.2996,529.5559,810.95544,778.8074,720.9041,645.508,768.3891,696.7468,389.8676,424.523,308.18076,467.47794,384.31412,348.56787,328.72833,258.20013,201.71756,133.56111,102.993065,49.332355,12.124945,1.7023667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2634889,0.0081222225,0.0,0.0,0.0,0.0,0.0,0.0,1.0345666,12.332411,41.577854,91.39114,75.81316,77.07052,125.7752,164.0756,396.24802,404.36243,455.99625,502.01886,541.8086,593.1758,629.81146,670.50336,710.20135,747.69025,783.7295,822.6032,693.1187,677.8388,306.95184,685.70197,660.8322,249.4965,450.97467,262.8003,289.34787,347.97205,595.46954,739.2619,725.2482,495.6827,390.38464,118.21731,429.06458,434.17764,374.5174,248.62625,258.5722,206.5028,158.41745,101.47236,51.5299,12.049267,1.7344445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11372549,0.29803923,0.36078432,0.32156864,0.27450982,0.26666668,0.19215687,0.19607843,0.2,0.20392157,0.20784314,0.21568628,0.21568628,0.21568628,0.21176471,0.20784314,0.2,0.2,0.2,0.18431373,0.21176471,0.22745098,0.20392157,0.3019608,0.43529412,0.4392157,0.25882354,0.3137255,0.5137255,0.7019608,0.18039216,0.6,0.20392157,0.5294118,0.2,0.18431373,0.17254902,0.12941177,0.15686275,0.15686275,0.14117648,0.21960784,0.29411766,0.31895426,0.36862746,0.40392157,0.14117648,0.03137255,0.003921569,0.003921569,0.003921569,0.003921569,1.0,0.8848917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010332897,3.185185e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.11372549,0.29411766,0.52156866,0.5137255,0.53137255,0.58431375,0.5647059,0.68235296,0.24705882,0.24705882,0.24705882,0.24705882,0.24705882,0.23921569,0.23137255,0.22745098,0.22352941,0.21568628,0.23137255,0.23137255,0.49803922,0.44313726,0.54901963,0.79607844,0.24705882,0.3137255,0.24313726,0.23137255,0.23921569,0.23137255,0.20196079,0.17254902,0.16862746,0.17254902,0.1882353,0.12941177,0.15294118,0.14901961,0.14509805,0.14117648,0.17843138,0.21568628,0.3019608,0.3254902,0.3882353,0.39607844,0.14509805,0.07450981,0.003921569,0.003921569,0.003921569,0.007843138,0.050980393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047058824,0.043137256,0.043137256,0.043137256,0.043137256,0.043137256,0.043137256,0.043137256,0.03529412,0.03137255,0.02745098,0.02745098,0.023529412,0.019607844,0.019607844,0.019607844,0.023529412,0.019607844,0.02745098,0.039215688,0.047058824,0.050980393,0.0627451,0.078431375,0.11764706,0.11764706,0.10980392,0.1254902,0.047058824,0.07058824,0.043137256,0.047058824,0.039215688,0.047058824,0.05490196,0.07058824,0.0627451,0.09019608,0.06666667,0.07058824,0.05882353,0.047058824,0.03137255,0.03137255,0.03137255,0.03137255,0.03529412,0.03529412,0.03660131,0.0379085,0.043137256,0.047058824,0.050980393,0.05490196,0.05490196,0.05490196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010332897,3.185185e-05,0.0,0.0,0.0,0.0,0.07058824,0.05882353,0.0627451,0.08627451,0.07450981,0.101960786,0.12941177,0.1254902,0.12941177,0.15686275,0.0627451,0.043137256,0.03137255,0.02745098,0.02745098,0.029411765,0.03529412,0.03529412,0.02745098,0.03137255,0.03137255,0.03137255,0.09019608,0.11764706,0.16862746,0.19215687,0.16470589,0.1764706,0.21960784,0.21568628,0.15294118,0.16470589,0.13333334,0.11764706,0.12156863,0.13333334,0.14901961,0.13725491,0.06666667,0.05882353,0.05490196,0.039215688,0.029411765,0.023529412,0.03137255,0.03137255,0.02745098,0.02745098,0.03137255,0.03529412,0.03529412,0.039215688,0.043137256,0.043137256,0.047058824,0.043137256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13052619,0.0,0.0,0.13052619,0.0,0.0,0.13052619,0.0,0.0,0.13052619,0.0,0.0,0.25881904,0.0,0.0,0.25881904,0.0,0.0,0.25881904,0.0,0.0,0.25881904,0.0,0.0,0.38268343,0.0,0.0,0.38268343,0.0,0.0,0.38268343,0.0,0.0,0.38268343,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S1
